processing,view,quantity,backend,reference,distance_km,component,unit,time_start_s,time_end_s,dt_s,samples_per_component,relative_l2_percent,paper_energy_misfit,correlation_pearson_no_shift,peak_abs,reference_peak_abs,peak_ratio,max_abs_difference,rms_difference
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,0.013556969069104485,1.837914103406557e-08,0.9999999908248121,2.7397982539458125e-05,2.739820520051419e-05,0.9999918731517471,3.259481303119542e-09,1.0510992183757689e-09
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,0.013784076854481348,1.9000077473024837e-08,0.9999999905186394,2.7397982539458125e-05,2.739820520051419e-05,0.9999918731517471,3.259481303119542e-09,6.784515646116959e-10
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,300.0,East,m,75.0,115.0,0.25,161,0.0,0.0,0.9999999999999998,1.957598105537681e-05,1.957598105537681e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,0.0,0.0,1.0,3.0755381329297416e-05,3.0755381329297416e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,0.0,0.0,1.0,8.001770173979601e-05,8.001770173979601e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,0.0,0.0,1.0,8.001770173979601e-05,8.001770173979601e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,0.0,0.0,0.9999999999999998,4.986209872917369e-06,4.986209872917369e-06,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,0.0,0.0,0.9999999999999999,1.3061933030954519e-05,1.3061933030954519e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,0.0,0.0,1.0,4.296787072845295e-05,4.296787072845295e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,0.0,0.0,1.0,4.296787072845295e-05,4.296787072845295e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,0.0,0.0,0.9999999999999998,4.483947919810008e-06,4.483947919810008e-06,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,0.0,0.0,1.0,9.250087552363776e-06,9.250087552363776e-06,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,0.0,0.0,1.0,2.739820520051419e-05,2.739820520051419e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,spgrn2020,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,0.0,0.0,0.9999999999999999,2.739820520051419e-05,2.739820520051419e-05,1.0,0.0,0.0
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,300.0,East,m,75.0,115.0,0.25,161,0.2701250601901563,7.296754814273556e-06,0.999996352142491,1.9568302527803027e-05,1.957598105537681e-05,0.9996077577132885,4.1336441266958294e-08,1.3246087570580628e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,0.36794708858412806,1.3538505999753617e-05,0.999993311068307,3.0752127512513785e-05,3.0755381329297416e-05,0.9998942033347338,8.194704051460425e-08,3.1949286283856995e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,0.21858177548124122,4.777799257253175e-06,0.9999976275646291,8.004490804118803e-05,8.001770173979601e-05,1.000340003534224,1.4605217621657904e-07,4.6901425387578934e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,0.24628875541526823,6.065815104400182e-06,0.9999969852349209,8.004490804118803e-05,8.001770173979601e-05,1.000340003534224,1.4605217621657904e-07,3.364500672889405e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,0.15831939967475922,2.506503231337615e-06,0.9999988645760539,4.984101016540677e-06,4.986209872917369e-06,0.9995770622516019,7.8230482562246e-09,3.209481056883733e-09
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,0.16251554720500813,2.641130308334323e-06,0.9999987310352435,1.306222248853095e-05,1.3061933030954519e-05,1.0000221603935455,2.03176365365245e-08,7.273470858513514e-09
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,0.18103664919549223,3.2774268351931716e-06,0.9999983747827086,4.2967480261085875e-05,4.296787072845295e-05,0.9999909125735007,7.966293762715884e-08,2.023703715075795e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,0.17806442353055554,3.170693892726906e-06,0.9999984349757982,4.2967480261085875e-05,4.296787072845295e-05,0.9999909125735007,7.966293762715884e-08,1.2553111428716232e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,0.2620074054336096,6.864788050205191e-06,0.9999989115501554,4.49087580805511e-06,4.483947919810008e-06,1.0015450420854566,8.484032351833765e-09,3.850853525794913e-09
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,0.20658562954255266,4.2677622333492805e-06,0.9999987516596619,9.258609307527921e-06,9.250087552363776e-06,1.0009212621086996,1.8026609152141455e-08,6.664041919323975e-09
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,0.17611264485016062,3.101566367611881e-06,0.9999985233715405,2.7387893455210464e-05,2.739820520051419e-05,0.9996236342771996,4.933371345870508e-08,1.3654369380391372e-08
lowpass_0p4Hz,zoom,disp,qssp2020,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,0.18385836944779785,3.380390001600292e-06,0.9999985540866735,2.7387893455210464e-05,2.739820520051419e-05,0.9996236342771996,4.933371345870508e-08,9.049499631762405e-09
